pos	neg	neu	compound	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude	Author
0.0	0.0	1.0	0.0	"@faridgaban Menurut Fakultas Hukum UGM, UU Cipta Kerja

1. Mengabaikan keadilan sosial dan kelestarian lingkungan
2. Merendahkan keselamatan manusia
3. Memicu disharmonisasi
4. Melahirkan ratusan peraturan turunan yg tidak matang &amp; tertutup

Lengkapnya bisa dibaca di https://t.co/Np8ZR2ildS https://t.co/RAC2yeyEZX"	2021-03-11 18:12:39	in		3.0	0.0	@faridgaban	Leonard	Tweets about anti-corruption efforts in Southeast Asia-Pacific (SEAP)	674.0	4491.0	36.0	93.0	1.0	False			@LeonardSEAP
0.0	0.0	1.0	0.0	Pelaku Usaha Jepang Sambut Baik UU Cipta Kerja https://t.co/oBGxKh643W	2021-03-11 18:10:15	in		0.0	0.0		Monitorday	Menyajikan informasi hanya yang layak dibaca - Official account Monitordaycom	4233.0	324.0	287.0	1133.0	15.0	False			@monitordaycom
0.188	0.0	0.812	0.4588	@VampireYaoi Undang undang cipta kerja :)	2021-03-11 16:38:38	in		0.0	0.0	@VampireYaoi	vardan	ℝℙ|𝟡𝟟 𝙶𝚘𝚕𝚍𝚎𝚗 𝚖𝚊𝚔𝚗𝚊𝚎 of BTS | kinda n s f w 🔞 | twins: rey	708.0	172.0	231.0	224.0	0.0	False			@jjkookiebun
0.0	0.0	1.0	0.0	"Prosedur PHK karyawan (UU Cipta Kerja): perusahaan wajib menyampaikan surat pemberitahuan PHK kpd karyawannya (14 hari), dan karyawan dapat menyampaikan surat penolakannya kepada perusahaan (7 hari).
https://t.co/M0BUf0RLsI via @YouTube"	2021-03-11 16:35:33	in		0.0	1.0		Legal Akses	Informasi Hukum Praktis	1988.0	6.0	1847.0	1220.0	3.0	False			@LegalAkses
0.0	0.0	1.0	0.0	"Mendukung Implementasi UU Cipta Kerja
https://t.co/29XZlXmCgF"	2021-03-11 16:27:38	in		0.0	0.0		Koran Bali Express	Official Twitter Koran Bali Express-Jawa Pos Group I tag @baliexpressnews or use #koranbaliexpress #baliexpressnews to get featured	18588.0	287.0	147.0	669.0	6.0	False			@baliexpressnews
0.0	0.0	1.0	0.0	"UU Cipta Kerja Membantu UMKM
https://t.co/SA1Cahh7ix"	2021-03-11 16:22:07	in		0.0	0.0		Koran Bali Express	Official Twitter Koran Bali Express-Jawa Pos Group I tag @baliexpressnews or use #koranbaliexpress #baliexpressnews to get featured	18588.0	287.0	147.0	669.0	6.0	False			@baliexpressnews
0.0	0.0	1.0	0.0	"UU Cipta Kerja Mewajibkan Perusahaan Memberikan Asuransi
https://t.co/6nzqEk5cdl"	2021-03-11 16:21:09	in		0.0	0.0		Koran Bali Express	Official Twitter Koran Bali Express-Jawa Pos Group I tag @baliexpressnews or use #koranbaliexpress #baliexpressnews to get featured	18588.0	287.0	147.0	669.0	6.0	False			@baliexpressnews
0.0	0.0	1.0	0.0	"""PP tersebut adalah aturan turunan dari Undang-undang Cipta Kerja Nomor 11 Tahun 2020 tentang Cipta Kerja (Ciptaker)""
👀 https://t.co/CCxJH3WOFv"	2021-03-11 15:31:30	in		0.0	0.0		Arnel Alhadi	Just another cameo in your life story	9016.0	178.0	248.0	283.0	0.0	False			@arnelalhadi
0.0	0.058	0.942	-0.296	"Pernyataan Sikap FIAN Indonesia terhadap 6 PP Turunan UU No. 11 Tahun 2020 tentang Cipta Kerja

https://t.co/DfaTXNOuKt"	2021-03-11 15:13:49	in		2.0	1.0		fian-indonesia	Pangan itu seperti ideologi, yang kamu konsumsi setiap hari, diserap dan dicerna oleh bagian tubuhmu dan tanpa sadar mempengaruhi cara berpikirmu.	274.0	41.0	87.0	176.0	0.0	False			@IndonesiaFian
0.0	0.0	1.0	0.0	"Daripada bingung long weekend ini mau kemana dan ngapain, gw putuskan utk baca baca PP terbaru turunan UU Cipta Kerja ttg Bangunan Gedung

Mengingat bbrp pertanyaan mengenai PP ini udah timbul dari masyarakat.
Diantaranya, ""IMB beneran dihapus ya?""

Malu dong kalo gw gabisa jawab https://t.co/AHDsOZdALx"	2021-03-11 14:48:12	in		0.0	0.0		Roland Bagaskara		1924.0	12.0	104.0	550.0	2.0	False			@Rolandbds
0.0	0.0	1.0	0.0	UU Cipta Kerja memicu Permintaan Tenaga Kerja. https://t.co/RmrPrx5amq	2021-03-11 14:47:29	in		3.0	0.0		Christo	Times Is Gold	551.0	1207.0	370.0	239.0	0.0	False			@Christo69355847
0.0	0.0	1.0	0.0	KABAR BURUK, Hasil Turunan Omnibus Law UU Cipta Kerja, Limbah Batubara Bukan Lagi Limbah Berbahaya dan Beracun https://t.co/IKqG5gCfEI	2021-03-11 14:42:20	in		0.0	0.0		dammahum amatus	People Grow Up, I am Blow Up.	14217.0	8243.0	643.0	759.0	0.0	False			@SuthaMuhd
0.0	0.0	1.0	0.0	Guru Besar IPB Nilai Kebijakan Impor Beras Bertentangan UU Cipta Kerja https://t.co/VUGkpKXSnw	2021-03-11 14:22:03	in		1.0	1.0		Jurnas.com	Official Twitter of https://t.co/nl29Fjdvz3 | News and Life Style | redaksi@jurnas.com	65189.0	66.0	0.0	24007.0	41.0	False			@jurnascom
0.0	0.074	0.926	-0.5267	Presiden Jokowi menghapus Limbah Batu Bara dari kategori limbah berbahaya dan beracun (B3). Hal tsb tercantum dlm PP No 22 Tahun 2021 tentang Penyelenggaraan Perlindungan dan Pengelolaan Lingkungan Hidup, yg merupakan turunan dari UU Cipta Kerja No 11 Tahun 2020. (Red) https://t.co/udSFP5nTKU	2021-03-11 14:20:00	in		16.0	15.0		Radio Elshinta	Official Twitter of Radio Elshinta | Phone: 021-5869000 & SMS/WA: 0811-80-6543 | Email: redaksielshinta@gmail.com | Frequency 90.00 FM Jakarta	1225167.0	1133.0	11.0	3646870.0	3739.0	True			@RadioElshinta
0.0	0.0	1.0	0.0	"Limbah FABA resmi dikeluarkan dari kategori limbah B3 oleh Presiden Jokowi. Dlm aturan turunan UU Cipta Kerja, limbah yg terbukti secara ilmiah berbahaya bagi kesehatan manusia tidak dianggap limbah
#BersihkanIndonesia
#BahayaLimbahBatubara
#TransformasiEnergi
#TolakOmnibusLaw https://t.co/npu3VHaguq"	2021-03-11 14:10:32	in	ID	0.0	0.0		Yayasan Srikandi Lestari	Berjuang untuk Kesetaraan dan Keadilan Ekologi	117.0	135.0	91.0	70.0	0.0	False			@SrikandiYayasan
0.0	0.0	1.0	0.0	Mendukung Implementasi UU Cipta Kerja https://t.co/6iSg9cggVs	2021-03-11 13:52:22	in		4.0	0.0		Jawa Pos	Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/bb1pKQlZn1	630741.0	272.0	260.0	294314.0	303.0	True			@jawapos
0.0	0.0	1.0	0.0	UU Cipta Kerja Membantu UMKM https://t.co/mhhVbJBYrA https://t.co/npQgTgnvGd	2021-03-11 13:39:03	in		0.0	0.0		Status Ternate Official	Akun resmi Status Ternate, cek Instagram @status.ternate dan Fanpage Status Ternate. Orang Ternate pe informasi	19065.0	154.0	162.0	2758.0	11.0	False			@statusternate
0.0	0.0	1.0	0.0	"Ini  lho hasil UU Cipta Kerja.
Yang kalian demo.
Mantab tho.👍👍👍
@jokowi  Gas Pol Investasi https://t.co/VVsuZq8uAf"	2021-03-11 13:16:20	in		3.0	1.0		Limbuk	"pro NKRI pokoke @jokowi
#CilikTapiNylekit
tak menolak untuk mutual #LaskarBerbagiKasih"	5035.0	5327.0	1807.0	1421.0	0.0	False			@SastroGedek
0.0	0.0	1.0	0.0	"UMKM menang banyak dalam UU Cipta Kerja. 

#uuciptakerja
#BerkahUntukSemua https://t.co/0MHRcWevLZ"	2021-03-11 13:09:50	in		2.0	0.0		RockyyGerung	benci pendusta	163.0	145.0	42.0	20.0	0.0	False			@GerungRockyy
0.0	0.0	1.0	0.0	"UU Cipta Kerja mempercepat pertumbuhan ekonomi di Indonesia 

#BerkahUntukSemua https://t.co/DQUbI0P2fv"	2021-03-11 13:08:31	in		2.0	0.0		Kadrunsangar	Panglima Kadrun	183.0	200.0	483.0	27.0	0.0	False			@kadrunsangar
0.0	0.0	1.0	0.0	"UU Cipta Kerja dapat mengurangi angka pengangguran di Indonesia. 
#BerkahUntukSemua https://t.co/B4T9X8JsIk"	2021-03-11 13:07:19	in		2.0	0.0		Abu Israf	al-jihad	219.0	156.0	60.0	40.0	0.0	False			@AbuIsraf
0.0	0.0	1.0	0.0	"UU Cipta Kerja baik untuk rakyat. 
#BerkahUntukSemua https://t.co/4XfrkjBsrK"	2021-03-11 13:06:16	in		3.0	0.0		Kadrussange	perlawanan kadrun	204.0	158.0	74.0	38.0	0.0	False			@kadrussange
0.0	0.0	1.0	0.0	"UU Cipta Kerja hadir sebagai solusi untuk meningkatkan perekonomian nasional guna mewujudkan kesejahteraan bagi seluruh rakyat Indonesia.

#dukunguuciptaker https://t.co/8S1ANqive9"	2021-03-11 12:59:10	in		2.0	0.0		Danty Pelupessy	Mencoba untuk mandiri, Mencoba untuk berdiri sendiri	82.0	94.0	153.0	55.0	0.0	False			@DantyPelupessy
0.0	0.0	1.0	0.0	"UU Cipta Kerja hadir sebagai solusi untuk meningkatkan perekonomian nasional ditengah-tengah Pandemi covid-19.

#dukunguuciptaker https://t.co/MvLD75cJVv"	2021-03-11 12:58:04	in		2.0	0.0		Erica Laisina	Memiliki Jiwa Petualang	78.0	90.0	115.0	79.0	0.0	False			@EricaLaisina
0.0	0.0	1.0	0.0	"UU cipta kerja untuk ekonomi maju
#uuciptakerja https://t.co/EdEiLdCpR4"	2021-03-11 12:44:02	in		2.0	1.0		Terri	dia	377.0	283.0	121.0	66.0	0.0	False			@Terri03456310
0.0	0.0	1.0	0.0	"UU cipta kerja untuk ekonomi maju
#uuciptakerja https://t.co/1g4pI2PCKZ"	2021-03-11 12:43:58	in		2.0	1.0		Terri	dia	377.0	283.0	121.0	66.0	0.0	False			@Terri03456310
0.0	0.0	1.0	0.0	"UU cipta kerja untuk ekonomi maju
#uuciptakerja https://t.co/TbUzViZoj7"	2021-03-11 12:43:52	in		2.0	1.0		Terri	dia	377.0	283.0	121.0	66.0	0.0	False			@Terri03456310
0.0	0.0	1.0	0.0	"UU cipta kerja untuk ekonomi maju
#uuciptakerja https://t.co/BEfELOmz1i"	2021-03-11 12:43:47	in		3.0	1.0		Terri	dia	377.0	283.0	121.0	66.0	0.0	False			@Terri03456310
0.0	0.0	1.0	0.0	"UU cipta kerja untuk ekonomi maju
#uuciptakerja https://t.co/BeNgsxygTZ"	2021-03-11 12:43:42	in		2.0	1.0		Terri	dia	377.0	283.0	121.0	66.0	0.0	False			@Terri03456310
0.0	0.0	1.0	0.0	@CNNIndonesia Landasan hukumnya UU cipta kerja . Luar biasa omnibus law ternyata	2021-03-11 12:25:39	in	ID	0.0	0.0	@CNNIndonesia	Afdhal	Menjadi diri sendiri dan selalu memperbaiki diri dengan belajar dari kesalahan	9396.0	2291.0	669.0	458.0	0.0	False			@afdhal_212
0.0	0.136	0.864	-0.296	UU Cipta kerja membuka lapangan kerja seluas-luasnya dengan konsep memudahkan perizinan usaha https://t.co/1a2uEKuRu6	2021-03-11 12:02:57	in		0.0	0.0		Dodok	No bio	601.0	11.0	22.0	24.0	0.0	False			@Dodok45090546
0.0	0.099	0.901	-0.296	UMKM serap tenaga kerja paling banyak, sehingga perlu perlu di dorong dengan UU Cipta kerja agar cepat pulih https://t.co/uH5e6oISdC	2021-03-11 12:02:45	in		0.0	0.0		Dodok	No bio	601.0	11.0	22.0	24.0	0.0	False			@Dodok45090546
0.0	0.0	1.0	0.0	"@emerson_yuntho @tatakujiyati Sedangkan BANK TANAH  masih dikritisi ? 😊

""Tarik-menarik inilah tanah yang disediakan oleh lembaga Bank Tanah. Saya juga belum paham ini bank tanah seperti apa? Tanya Guru Besar Fakultas Hukum UnllUGM) Yogyakarta Maria SW Sumardjono
https://t.co/hzqfwvBgPW"	2021-03-11 12:02:39	in		0.0	0.0	@Sudiyanto204573	Sudiyanto		14274.0	8321.0	483.0	393.0	0.0	False			@Sudiyanto204573
0.0	0.121	0.879	-0.296	Hadirnya UU Cipta kerja punya peranan penting dalam upaya menibgkatkan pertumbuhan investasi di daerah https://t.co/wAmWyOs3R4	2021-03-11 12:02:32	in		0.0	0.0		Dodok	No bio	601.0	11.0	22.0	24.0	0.0	False			@Dodok45090546
0.0	0.0	1.0	0.0	UU Cipta kerja membuka lapangan kerja seluas-luasnya dengan konsep memudahkan perizinan usaha https://t.co/VrVmM40ggS	2021-03-11 12:02:03	in		0.0	0.0		Rocho	Berjuang untuk selalu menjadi lebih baik	592.0	2.0	23.0	23.0	0.0	False			@Rocho60462278
0.0	0.0	1.0	0.0	UMKM serap tenaga kerja paling banyak, sehingga perlu perlu di dorong dengan UU Cipta kerja agar cepat pulih https://t.co/Ping6qGjOj	2021-03-11 12:01:47	in		0.0	0.0		Rocho	Berjuang untuk selalu menjadi lebih baik	592.0	2.0	23.0	23.0	0.0	False			@Rocho60462278
0.0	0.0	1.0	0.0	Hadirnya UU Cipta kerja punya peranan penting dalam upaya menibgkatkan pertumbuhan investasi di daerah https://t.co/6vxVPM5U8l	2021-03-11 12:01:31	in		0.0	0.0		Rocho	Berjuang untuk selalu menjadi lebih baik	592.0	2.0	23.0	23.0	0.0	False			@Rocho60462278
0.0	0.095	0.905	-0.296	Prosedur PHK dan Cara Menghitung Uang Pesangon dengan Contohnya (UU Cipta Kerja dan PP No.  35/2021) https://t.co/M0BUf0RLsI via @YouTube	2021-03-11 11:42:58	in		0.0	0.0		Legal Akses	Informasi Hukum Praktis	1988.0	6.0	1847.0	1220.0	3.0	False			@LegalAkses
0.0	0.0	1.0	0.0	Hoaks UU cipta kerja yang perlu kamu ketahui https://t.co/gfWsEok1M4	2021-03-11 11:37:02	in		0.0	0.0	@rahmatrudi9	rahmat rudi	wowowowowow	7752.0	191.0	73.0	33.0	0.0	False			@rahmatrudi9
0.0	0.0	1.0	0.0	fakta UU Cipta Kerja https://t.co/shGPv6QVok	2021-03-11 11:37:00	in		0.0	0.0	@rahmatrudi9	rahmat rudi	wowowowowow	7752.0	191.0	73.0	33.0	0.0	False			@rahmatrudi9
0.0	0.0	1.0	0.0	bijak hadapi hoaks omnibus law uu cipta kerja https://t.co/lQfqayX2iv	2021-03-11 11:36:59	in		0.0	0.0	@rahmatrudi9	rahmat rudi	wowowowowow	7752.0	191.0	73.0	33.0	0.0	False			@rahmatrudi9
0.0	0.0	1.0	0.0	ayoooo cek sama-sama fakta UU cipta kerja https://t.co/9CJ0udIrni	2021-03-11 11:36:58	in		0.0	0.0	@rahmatrudi9	rahmat rudi	wowowowowow	7752.0	191.0	73.0	33.0	0.0	False			@rahmatrudi9
0.0	0.0	1.0	0.0	ayo cek fakta UU cipta kerja https://t.co/KC521ISt2k	2021-03-11 11:36:57	in		0.0	0.0		rahmat rudi	wowowowowow	7752.0	191.0	73.0	33.0	0.0	False			@rahmatrudi9
0.091	0.0	0.909	0.3182	Jepang Nilai UU Cipta Kerja Penting untuk Meningkatkan Kepercayaan Diri Investor  https://t.co/1xgh0YaVjN	2021-03-11 10:50:08	in		0.0	0.0		BORNEONEWS	"https://t.co/6uV4SFEJs6 (Terverifikasi Dewan Pers
FB Fan Page: Borneonews Redaksi ||
IG: [@]redaksiborneonews"	177576.0	77.0	2565.0	7988.0	40.0	False			@BORNEONEWS
0.0	0.071	0.929	-0.5267	"Adapun, tuntutan yang dibawa pada aksi ini di antaranya:
1. Mencabut UU Cipta Kerja No. 11 Tahun 2020;
2. Sahkan RUU PKS;
3. Sahkan RUU PPRT;
4. Sahkan RUU Masyarakat Adat;
5. Meratifikasi konvensi ILO No. 190; dan
6. Menghentikan militerisme di Papua. https://t.co/DNVHE25sO9"	2021-03-11 10:45:14	in		0.0	0.0	@bemFMIPAUI	BEM FMIPA UI	Badan Eksekutif Mahasiswa Fakultas Matematika dan Ilmu Pengetahuan Alam Universitas Indonesia • Line&Instagram: @bemfmipaui • Narahubung: 085156964176 (Eslim)	30215.0	19.0	164.0	7135.0	24.0	False			@bemFMIPAUI
0.0	0.0	1.0	0.0	"Ini hanyah segelintir kasus yang pernah Mimin bagikan sebelumnya. Kasus ini terjadi sebelum UU Cipta Kerja disahkan.

Setelah aturan turunan Cipta Kerja ini terbit, ancaman akan semakin dekat dan nyata! https://t.co/xW7U2aw0ah"	2021-03-11 10:09:52	in		65.0	37.0	@bersihkan_indo	Bersihkan_Indo	https://t.co/SSL4lOi56f	1403.0	565.0	134.0	2287.0	5.0	False			@bersihkan_indo
0.0	0.0	1.0	0.0	"Bahaya itu kini menjadi nyata, setelah Pak @jokowi resmi menghapus FABA sebagai limbah B3 pada aturan turunan UU Cipta Kerja.

#BersihkanIndonesia 
#BersihkanIndonesia https://t.co/NjZTX8k1of"	2021-03-11 10:09:38	in		447.0	267.0		Bersihkan_Indo	https://t.co/SSL4lOi56f	1403.0	565.0	134.0	2287.0	5.0	False			@bersihkan_indo
0.0	0.0	1.0	0.0	Melalui UU Cipta Kerja Pemerintah Melindungi Kelapa Sawit. https://t.co/MMhoY1h3O0	2021-03-11 09:54:08	in		0.0	0.0		Odmumdo	Seseorang yang tidak pernah melakukan kesalahan berarti tidak pernah mencoba sesuatu yang baru.	1034.0	4.0	62.0	50.0	0.0	False			@odmumdo
0.0	0.0	1.0	0.0	"UMKM Menang banyak lho di UU Cipta Kerja 👍🏼
#OmnibusLaw https://t.co/i600kOtjPf"	2021-03-11 09:07:47	in		2.0	0.0		Andre	Selalu Ada Jalan Menunju Kesuksesan Dunia Akhirat	3182.0	3643.0	24.0	31.0	0.0	False			@Andre45619081
0.0	0.062	0.937	-0.296	"PODCAST BADUY BAHAS SEPUTAR UNDANG-UNDANG CIPTA KERJA

Baca selengkapnya di:
https://t.co/59Zvwo2iu3 https://t.co/f7IirJVYyw"	2021-03-11 08:55:42	in		0.0	0.0		Media Ditjen Penataan Agraria	"Akun resmi Direktorat Jenderal Penataan Agraria, Kementerian Agraria dan Tata Ruang/BPN, dikelola oleh Tim Media.
Jl. H. Agus Salim No. 58 Jakpus"	603.0	77.0	3.0	85.0	0.0	False			@ditjen_pentag
0.0	0.0	1.0	0.0	Menperin: pelaku usaha Jepang pandang UU Cipta Kerja penting https://t.co/eqa4ngsSGy	2021-03-11 08:49:52	in		0.0	0.0		rina novitasari	Banker's ❤️	8845.0	9.0	204.0	124.0	0.0	False			@rina_novitasari
0.0	0.0	1.0	0.0	@TrendAsia_Org @YLBHI @LbhPadang @LBH_Bali @LBH_Jakarta @LBHBandung @LBHYogyakarta @lbhsemarang @LBH_surabaya @LBHMasyarakat Tp faba yg dr beberapa industri masih masuk di daftar b3 spesifik. UU cipta kerja ni malah ngrubah tatanan yg udah ada. Miris sama pemerintah hobi bgt gonta ganti aturan 😭😭	2021-03-11 07:46:06	in		0.0	0.0	@TrendAsia_Org	Adelia Novi A	"🇲🇨 || 💞💗 🇦🇺 
she/her





















































IG : @ adelia_cr / @ whereveryou_art"	1390.0	5340.0	225.0	266.0	2.0	False			@adeliacr
0.0	0.0	1.0	0.0	"Kepala Badan Pengelola Keuangan Haji Anggito Abimanyu menyebut langkah pemerintah mengecualikan PPh membuat pihaknya 'menghemat' sekitar Rp1,49 triliun per tahun.

Pembebasan itu diatur dalam Undang-undang Nomor 11 Tahun 2020 tentang Cipta Kerja.

#SmartNews @CNNIndonesia https://t.co/U9NhLSLxnG"	2021-03-11 07:15:00	in		0.0	0.0		IG: @radiosmartfm959	"#1 BUSINESS&INSPIRATION RADIO NETWORK  | Jkt 95,9 |Sby 88.9|Plb 101,8|Medan 101,8|Bjm 101,1|Bpp 97,8|Mksr 101,1|Mdo101,2 |Indvsn 507
021-6337783"	104495.0	1010.0	617.0	14089.0	98.0	False			@RadioSmartFM
0.0	0.0	1.0	0.0	Menperin: pelaku usaha Jepang pandang UU Cipta Kerja penting https://t.co/WwKIjhUV1u	2021-03-11 07:10:02	in		0.0	0.0		ANTARA Business News	Berita ekonomi dan bisnis terkini dari kantor berita perjuangan Indonesia, ANTARA. Untuk berita lebih lengkap, ikuti @antaranews.	31261.0	0.0	5.0	230.0	3.0	False			@antarabiz
0.0	0.0	1.0	0.0	"Direktur Jenderal Penyelenggaraan Pos dan Informatika Kementerian Kominfo Ahmad M Ramli mengatakan, implementasi UU Cipta Kerja pasal migrasi penyiaran dari teresterial ke digital
berpotensi menjadikan jaringan telekomunikasi lebih baik.

#SmartNews @kompascom https://t.co/6NvAt7V0UW"	2021-03-11 07:00:01	in		1.0	0.0		IG: @radiosmartfm959	"#1 BUSINESS&INSPIRATION RADIO NETWORK  | Jkt 95,9 |Sby 88.9|Plb 101,8|Medan 101,8|Bjm 101,1|Bpp 97,8|Mksr 101,1|Mdo101,2 |Indvsn 507
021-6337783"	104495.0	1010.0	617.0	14089.0	98.0	False			@RadioSmartFM
0.0	0.095	0.905	-0.296	"Prosedur PHK dan Cara Menghitung Uang Pesangon dengan Contohnya (UU Cipta Kerja dan PP No.  35/2021) 
https://t.co/M0BUf0RLsI via @YouTube"	2021-03-11 06:51:44	in		0.0	0.0		Legal Akses	Informasi Hukum Praktis	1988.0	6.0	1847.0	1220.0	3.0	False			@LegalAkses
0.0	0.0	1.0	0.0	Manfaat UU Cipta Kerja telah nyata dirasakan https://t.co/eKqpab1OP2	2021-03-11 06:46:02	in		0.0	0.0		Cahaya Fitri	Tumbuhkan Rasa Cinta Dalam Hati	185.0	16.0	57.0	33.0	0.0	False			@CahayaF24068567
0.0	0.0	1.0	0.0	@fadilromadon @jek___ Tahap selanjutnya hafalin RUU CIPTA KERJA, alias DM kalau mau gabung.😭	2021-03-11 06:33:48	in		0.0	0.0	@fadilromadon	bitterpumpkin	Pencinta Nasi Padang	10413.0	2130.0	361.0	368.0	1.0	False			@lindswtri
0.0	0.0	1.0	0.0	UU Cipta Kerja memudahkan start up digitalisasi berkembang di Indonesia https://t.co/NV6g9Oq4N0	2021-03-11 06:31:38	in		1.0	0.0		dikacahyadi	Entreprenuer	59.0	41.0	23.0	2.0	0.0	False			@dikacahyadi3
0.0	0.0	1.0	0.0	UU Cipta Kerja mendorong kemajuan startup di Indonesia berpotensi membuat ekonomi digital Indonesia sangat besar https://t.co/bhJjbSNLWu	2021-03-11 06:31:13	in		1.0	0.0		dikacahyadi	Entreprenuer	59.0	41.0	23.0	2.0	0.0	False			@dikacahyadi3
0.129	0.0	0.871	0.4767	@armandbudiman Gr2 UU Cipta Kerja jd kerja trs e...soalnya ga ada bab ttg istirahat..😂	2021-03-11 06:06:38	in		0.0	0.0	@armandbudiman	Yoppi Aditya P P	just an ordinary man with extraordinary friends | @kayinamesa	5941.0	105.0	238.0	140.0	1.0	False			@yopapepe
0.0	0.099	0.901	-0.296	Prosedur PHK dan Cara Menghitung Uang Pesangon dengan Contohnya (UU Cipta Kerja dan PP No. 35/2021)https://t.co/M0BUf0RLsI via @YouTube	2021-03-11 05:48:49	in		0.0	0.0		Legal Akses	Informasi Hukum Praktis	1988.0	6.0	1847.0	1220.0	3.0	False			@LegalAkses
0.185	0.039	0.776	0.8519	"Presiden Jokowi Keluarkan Limbah Batu Bara dari Kategori Berbahaya, Pengamat: Bahayakan Masyarakat

Pemerintah mengesahkan langkah itu dalam salah satu Peraturan Turunan UU Omnibus Law No 1 Tahun 2020 tentang Cipta Kerja.

🤑🤑🤮🤮☠☠☠

https://t.co/MsHqDTZaZu"	2021-03-11 05:44:10	in		3.0	4.0		Erna Sitompul	Bankers. Auditor. Coffee & books lover. Like to eat & Love to travel. #FreePalestine #SaveRohingya #SaveUyghur #pray4syria #PeaceOnEarth	126470.0	66001.0	5824.0	12100.0	14.0	False			@erna_st
0.0	0.0	1.0	0.0	Workshop Kelas Online: Implikasi Pemberlakuan Undang-Undang Cipta Kerja dan Peraturan Pelaksanaannya terhadap Kontrak Kerja, Pengupahan, Imbalan Pasca Kerja, Pemutusan Hubungan Kerja dan Lain-Lain https://t.co/8z9IUydDUS	2021-03-11 05:37:15	in		0.0	0.0		Koran BUMN	"BUMN sebagai Agent of Development yang besar, kuat dan lincah
koranbumn@gmail.com"	40791.0	6.0	441.0	802.0	3.0	False			@KoranBUMN
0.074	0.043	0.882	0.4336	Sepanjang tahun 2020, setidaknya telah tercatat adanya tiga undang-undang kontroversial yang berhasil diloloskan. Dua undang-undang erat kaitannya dengan investasi (UU Minerba dan UU Cipta Kerja) dan satu undang-undang “hadiah” bagi hakim konstitusi (UU MK).	2021-03-11 05:36:29	in		0.0	0.0	@SuaraSETARA	SETARA Institute	Suara SETARA is the official twitter page of SETARA Institute. We fight for democracy, human rights, and particularly the religious freedom.	7092.0	1034.0	934.0	5254.0	29.0	False			@SuaraSETARA
0.0	0.0	1.0	0.0	Pertemuan ini juga bertujuan memperkuat komitmen secara sinergis Ditjen Binwasnaker dan K3, serta menyosialisasikan UU Cipta Kerja dan aturan turunannya.	2021-03-11 05:18:41	in		1.0	0.0	@KemnakerRI	Kementerian Ketenagakerjaan	Akun Twitter Resmi Kementerian Ketenagakerjaan Republik Indonesia Dikelola Oleh Biro Humas | Ministry of Manpower RI #IndonesiaKompeten	58732.0	2916.0	872.0	272556.0	218.0	True			@KemnakerRI
0.0	0.0	1.0	0.0	"uu cipta kerja mendorong pengembangan industri halal untuk kemakmuran umat islam di indonesia
#omnibuslaw #ciptakerja #umkm #investasi https://t.co/mpggDCCBMx"	2021-03-11 04:14:13	in		0.0	0.0		Akusi Makasi	Live to the fullest	72.0	22.0	27.0	9.0	0.0	False			@AkusiMakasi
0.0	0.043	0.957	-0.1027	"Nah, UU Cipta Kerja khususnya di sektor Pelayaran ini memberikan kemudahan dibanding sebelumnya misalnya kemudahan berusaha dengan penyederhanaan perizinan, membuka peluang bagi sektor swasta dalam menyelenggarakan transportasi dan lain sebagainya.
#TransportasiAmanProduktif https://t.co/yg4uilFCYq"	2021-03-11 03:53:28	in		0.0	0.0		DISTRIK NAVIGASI KELAS III KENDARI		326.0	24.0	189.0	1930.0	3.0	False			@disnav_kendari
0.0	0.0	1.0	0.0	#KawanLaut, UU Cipta Kerja sudah disahkan oleh DPR pada 5 Oktober 2020 lalu. Omnibus law ini berdampak terhadap 76 undang-undang, salah satunya UU Nomor 17 Tahun 2008 tentang Pelayaran. https://t.co/lNhiXEzN2l	2021-03-11 03:52:58	in		0.0	0.0		DISTRIK NAVIGASI KELAS III KENDARI		326.0	24.0	189.0	1930.0	3.0	False			@disnav_kendari
0.108	0.0	0.892	0.5267	IPB Kritisi UU Cipta Kerja Bidang Pangan dan Pertanian https://t.co/iUyauo5SII	2021-03-11 03:05:21	in		0.0	0.0		SWA Media Inc.	Berita bisnis terkini, Business Champions, Profil CEO Indonesia, Entrepreneur, Profil Profesional, Pebisnis Muda. Dilengkapi dengan strategi dan praktek bisnis.	36674.0	659.0	4402.0	17101.0	303.0	False			@swamediainc
0.0	0.0	1.0	0.0	Implementasi UU Cipta Kerja pasal migrasi penyiaran dari teresterial ke digital atau Analog Switch Off (ASO) menjadikan jaringan telekomunikasi lebih baik. https://t.co/1QGjdekb7F	2021-03-11 02:18:49	in		0.0	0.0		detikinet	Akun resmi situs berita internet & teknologi . Update Banget! Contact: redaksi@detikinet.com | promosi@detik.com | instagram @detikinet	129256.0	192.0	11.0	721173.0	1251.0	False			@detikinet
